Location,Shot,Offside,AirDuelWon,GroundDuelWon,Corner,CrossAcc,Foul,Tackle,SprintD,Cross,OppRank,LSRD,TackleWon,HSRE,MSRD,FwdPass
1,10,1,53.7,45.65,4,32,20,25,1041.7,25,1,86883.5,48,313.5,12441,323
0,16,0,46.3,54.35,4,20.83,18,36,1153.9,24,1,90671.9,55.56,356.4,13645.5,289
1,10,3,41.86,47.37,9,23.08,15,31,990,39,1,89648.9,38.71,315.7,14375.9,344
0,9,3,58.14,52.63,2,23.08,17,29,1203.4,13,1,92412.1,51.72,305.8,14308.8,301
1,14,3,47.83,44.83,4,23.08,17,41,1294.7,13,1,88918.5,39.02,306.9,13734.6,233
0,21,2,52.17,55.17,4,27.59,14,23,1546.6,29,1,85235.7,60.87,337.7,13381.5,409
1,12,0,47.06,43.59,3,26.67,14,37,2011.9,15,0,86676.7,62.16,442.2,13174.7,267
0,21,2,52.94,56.41,5,29.63,21,43,1664.3,27,1,87494,51.16,380.6,12993.2,348
1,10,4,57.14,62.5,5,40,11,20,1648.9,25,0,87585.3,35,299.2,12051.6,304
0,4,3,42.86,37.5,4,8.33,14,27,1228.7,12,1,87107.9,44.44,292.6,11122.1,315
1,13,2,60,60.71,7,10.71,17,35,1952.5,28,0,83972.9,48.57,377.3,13257.2,279
0,19,0,40,39.29,2,18.75,16,28,1739.1,16,1,88020.9,71.43,356.4,14329.7,332
1,22,1,52.94,35.29,4,30.56,9,37,1305.7,36,0,85781.3,37.84,346.5,13334.2,383
0,15,3,47.06,64.71,3,42.86,17,39,1073.6,14,1,88960.3,48.72,349.8,13449.7,348
1,15,0,45.45,62.5,5,43.75,18,16,1593.9,16,1,82790.4,25,310.2,10848.2,253
0,10,1,54.55,37.5,6,21.74,19,25,1828.2,23,1,84595.5,56,363,13197.8,287
1,17,3,41.94,48.15,8,27.78,15,31,1349.7,36,0,84133.5,64.52,337.7,11826.1,331
0,8,4,58.06,51.85,3,33.33,24,28,862.4,12,1,84087.3,60.71,324.5,10871.3,238
1,15,1,47.06,39.29,4,40,21,27,964.7,15,0,82613.3,51.85,370.7,10808.6,278
0,10,3,52.94,60.71,5,10,18,17,820.6,20,1,80099.8,64.71,288.2,10182.7,326
1,13,1,50,61.54,1,40,11,24,1346.4,25,0,85448,58.33,401.5,14306.6,331
0,7,1,50,38.46,4,37.5,17,28,1329.9,16,1,87676.6,53.57,407,15235,291
1,10,3,55,36,3,26.32,18,21,2070.2,19,1,87001.2,28.57,398.2,13703.8,417
0,1,2,45,64,1,0,23,30,1441,7,1,89160.5,56.67,467.5,17172.1,243
1,27,2,36.36,46.43,10,36.36,13,21,1145.1,22,1,85391.9,38.1,388.3,13845.7,424
0,3,2,63.64,53.57,1,10,10,28,990,10,1,83926.7,78.57,301.4,12945.9,237
1,17,2,27.78,46.88,8,31.03,18,31,2069.1,29,0,84972.8,54.84,459.8,14598.1,339
0,13,1,72.22,53.13,2,28.57,17,39,1623.6,7,1,85389.7,48.72,379.5,11844.8,245
1,11,3,45.83,56.52,5,21.88,21,27,1931.6,32,1,83095.1,62.96,387.2,13127.4,285
0,9,5,54.17,43.48,5,16.67,20,24,1806.2,12,1,79847.9,54.17,394.9,12452,234
1,12,10,58.82,64,4,25,15,19,1786.4,16,1,87891.1,89.47,413.6,13844.6,401
0,9,1,41.18,36,5,20,11,18,1677.5,15,1,89657.7,77.78,337.7,13198.9,286
1,18,0,61.36,43.59,9,22.86,25,37,2024,35,0,83023.6,59.46,479.6,14369.3,331
0,9,5,38.64,56.41,3,16.67,26,37,1813.9,12,1,82682.6,70.27,452.1,14482.6,275
1,15,2,44.44,56,4,16.67,10,28,1032.9,18,1,86227.9,46.43,352,13049.3,321
0,15,3,55.56,44,4,21.43,16,22,892.1,28,0,86244.4,59.09,401.5,14465,368
1,15,4,45.45,50,5,29.17,10,13,1353,24,0,86367.6,38.46,302.5,12524.6,378
0,13,0,54.55,50,2,38.89,19,28,1346.4,18,0,89375,32.14,374,14372.6,230
1,12,1,52,37.5,3,33.33,17,19,1257.3,12,0,82547.3,73.68,294.8,9716.3,285
0,15,1,48,62.5,4,31.58,19,22,1096.7,19,0,82003.9,63.64,269.5,8874.8,272
1,20,1,51.72,33.33,8,24.14,16,26,1625.8,29,1,87199.2,46.15,434.5,14103.1,398
0,12,1,48.28,66.67,4,22.22,14,21,1415.7,18,0,88388.3,71.43,423.5,14562.9,284
1,13,3,60,43.48,3,30.77,13,23,941.6,13,1,85747.2,47.83,235.4,9048.6,302
0,12,0,40,56.52,7,15.38,17,24,804.1,13,0,84102.7,54.17,232.1,10610.6,268
1,13,3,50,47.83,8,22.22,7,16,1074.7,45,1,84212.7,75,287.1,10487.4,452
0,9,1,50,52.17,4,41.67,14,27,866.8,12,0,88038.5,66.67,265.1,11524.7,185
1,12,3,56.52,28,1,36.84,16,39,1158.3,19,1,83355.8,64.1,306.9,11173.8,381
0,15,3,43.48,72,9,25,12,25,1095.6,24,0,87764.6,48,312.4,12662.1,258
1,14,1,46.51,51.61,6,27.78,10,26,1367.3,18,0,89444.3,50,390.5,15264.7,329
0,13,4,53.49,48.39,4,0,17,35,1289.2,27,0,88882.2,54.29,434.5,14907.2,325
1,15,4,56.82,47.06,5,41.18,16,27,1398.1,17,1,82464.8,55.56,361.9,13018.5,281
0,15,2,43.18,52.94,6,36.36,19,32,1436.6,22,0,85510.7,78.13,337.7,12100,316
1,21,4,63.16,57.89,9,25,12,18,982.3,24,1,88882.2,72.22,313.5,12293.6,363
0,13,1,36.84,42.11,5,21.43,10,22,800.8,14,0,87487.4,54.55,295.9,13208.8,297
1,10,6,48.15,60,4,25,16,35,1371.7,16,0,84987.1,68.57,357.5,12751.2,293
0,21,6,51.85,40,10,20.83,16,30,1265,24,0,84758.3,56.67,375.1,13863.3,285
1,16,2,55.56,64.29,6,26.32,15,18,1145.1,19,0,84383.2,72.22,320.1,11480.7,305
0,9,2,44.44,35.71,5,13.04,12,26,722.7,23,0,84620.8,38.46,300.3,12782,287
1,14,3,56.76,38.46,10,2.7,8,27,1327.7,37,0,80710.3,59.26,352,13325.4,285
0,6,4,43.24,61.54,4,23.53,18,24,1447.6,17,0,81408.8,62.5,323.4,11655.6,285
1,11,0,45.71,60,1,33.33,25,18,916.3,15,0,82534.1,50,294.8,10956,267
0,14,3,54.29,40,6,15.38,12,18,1059.3,26,0,83471.3,38.89,331.1,11742.5,280
1,16,0,50,55,5,36.84,14,19,1073.6,19,1,84535,73.68,300.3,10837.2,384
0,8,3,50,45,7,20,9,20,1196.8,25,0,85684.5,60,330,11477.4,231
1,8,1,42.86,66.67,4,21.05,14,23,932.8,19,1,82299.8,56.52,335.5,12486.1,355
0,12,2,57.14,33.33,5,26.09,14,23,797.5,23,0,82900.4,65.22,322.3,13470.6,263
1,10,6,48.15,43.33,1,23.53,13,30,1255.1,17,0,78996.5,70,335.5,11283.8,274
0,13,3,51.85,56.67,4,25,15,15,1537.8,28,0,75276.3,86.67,300.3,10762.4,288
1,17,5,57.14,45.45,9,40,15,32,1305.7,25,0,83002.7,65.63,354.2,12598.3,297
0,14,6,42.86,54.55,3,11.76,12,21,1546.6,17,0,82076.5,66.67,412.5,12691.8,282
1,16,0,65.22,63.64,7,18.18,22,25,1772.1,33,1,85740.6,48,345.4,12412.4,299
0,10,2,34.78,36.36,4,45.45,18,16,1386,11,0,84216,56.25,355.3,11551.1,241
1,14,2,53.85,52.94,7,25,28,27,1874.4,16,0,82066.6,70.37,380.6,12936,212
0,13,1,46.15,47.06,5,16,18,16,1377.2,25,0,81631,43.75,320.1,12400.3,312
1,31,0,68.57,62.5,11,36.96,10,21,940.5,46,1,85071.8,57.14,313.5,12548.8,366
0,10,1,31.43,37.5,2,20,13,28,1219.9,10,0,87619.4,57.14,326.7,14688.3,244
1,18,1,55.17,47.83,6,20.51,14,14,768.9,39,0,80199.9,85.71,297,11611.6,336
0,5,1,44.83,52.17,3,55.56,21,19,708.4,9,0,84493.2,57.89,324.5,13178,225
1,16,3,60.98,44.74,1,54.55,27,26,1284.8,11,1,83318.4,38.46,359.7,12102.2,290
0,8,4,39.02,55.26,0,33.33,25,32,1072.5,9,0,84235.8,50,350.9,12076.9,226
1,11,5,47.37,44,1,17.65,17,20,1194.6,17,0,85397.4,55,353.1,12724.8,277
0,13,3,52.63,56,4,20,16,23,1179.2,25,0,85471.1,47.83,393.8,13873.2,381
1,10,5,28.57,36,4,33.33,17,28,972.4,9,0,84793.5,60.71,330,10934,295
0,18,1,71.43,64,12,26.67,16,20,959.2,30,0,84670.3,55,339.9,11434.5,304
1,21,2,55.56,66.67,7,37.5,11,21,984.5,32,1,83854.1,47.62,278.3,10588.6,390
0,9,3,44.44,33.33,3,25,16,15,1221,16,0,85750.5,80,305.8,11485.1,273
1,27,1,60,50,8,35.29,15,25,1497.1,34,1,85632.8,64,387.2,14170.2,358
0,11,0,40,50,4,43.75,16,23,1411.3,16,0,88051.7,69.57,353.1,14583.8,235
1,10,2,48.48,50,3,17.24,16,30,1059.3,29,1,85335.8,56.67,435.6,14287.9,419
0,16,2,51.52,50,7,30.43,20,13,910.8,23,0,86761.4,76.92,431.2,15840,284
1,14,3,45.16,42.42,8,19.35,9,37,1149.5,31,0,84547.1,59.46,350.9,12234.2,338
0,8,3,54.84,57.58,5,4.76,15,28,1470.7,21,0,82423,60.71,344.3,12142.9,293
1,14,1,62.5,57.14,7,25,17,27,2105.4,24,0,79366.1,51.85,454.3,13000.9,240
0,15,3,37.5,42.86,7,27.78,10,20,2207.7,18,0,77477.4,65,475.2,13610.3,269
1,21,6,50,38.46,7,25,18,35,1562,36,1,85957.3,45.71,357.5,12499.3,316
0,7,3,50,61.54,0,12.5,20,19,1536.7,8,0,87171.7,57.89,363,11312.4,254
1,14,4,56.25,35,3,27.27,16,31,1533.4,22,1,86609.6,48.39,349.8,11955.9,347
0,14,3,43.75,65,6,19.05,16,23,1304.6,21,0,89439.9,65.22,360.8,13117.5,316
1,18,2,65.52,45.45,5,18.52,14,20,1901.9,27,0,82514.3,65,419.1,12773.2,343
0,19,1,34.48,54.55,4,42.86,17,32,1564.2,14,0,87245.4,59.38,422.4,14359.4,281
1,15,2,53.33,47.37,5,31.25,19,25,1354.1,32,1,86741.6,48,330,11673.2,388
0,9,2,46.67,52.63,5,15.79,10,21,1325.5,19,0,87760.2,57.14,287.1,11590.7,228
1,18,5,65.22,52,5,38.24,9,28,1365.1,34,1,84521.8,39.29,376.2,12378.3,375
0,12,1,34.78,48,6,20,19,18,1589.5,20,0,86841.7,50,435.6,14565.1,279
1,15,2,48,51.52,5,41.67,15,26,1064.8,12,0,84800.1,53.85,295.9,11875.6,304
0,17,2,52,48.48,8,18.52,12,17,1083.5,27,0,84619.7,76.47,338.8,13202.2,314
1,8,2,37.93,52.38,7,28.57,28,25,1903,14,1,85302.8,48,353.1,11957,212
0,14,3,62.07,47.62,5,14.29,10,18,1366.2,28,0,85351.2,66.67,359.7,12620.3,375
1,15,2,57.14,38.1,6,23.81,17,24,1604.9,21,0,83877.2,58.33,425.7,15325.2,280
0,12,1,42.86,61.9,6,15.15,14,21,1475.1,33,0,83686.9,61.9,394.9,14328.6,339
1,11,0,46.43,43.75,6,18.52,15,29,1489.4,27,0,85291.8,65.52,466.4,15056.8,386
0,8,4,53.57,56.25,4,30,33,37,1491.6,10,0,85939.7,48.65,419.1,15693.7,224
1,11,2,50,56,5,31.25,13,20,1398.1,16,0,86117.9,70,364.1,13174.7,324
0,9,4,50,44,9,13.89,12,28,1250.7,36,0,82020.4,53.57,283.8,11889.9,351
1,25,2,70,78.57,10,36.36,10,24,1304.6,33,1,83678.1,70.83,321.2,11364.1,395
0,10,2,30,21.43,6,22.22,12,23,1480.6,18,0,87057.3,60.87,280.5,11452.1,196
1,20,3,42.86,51.72,5,36.84,17,33,1713.8,19,1,86959.4,45.45,412.5,15208.6,368
0,7,5,57.14,48.28,1,9.09,26,26,1212.2,11,0,89581.8,73.08,381.7,14932.5,272
1,9,3,42.5,60,7,10.42,13,24,1603.8,48,1,87071.6,70.83,386.1,12921.7,426
0,6,0,57.5,40,5,25,15,23,1342,12,0,89084.6,60.87,309.1,12018.6,220
1,13,1,51.61,52.17,4,20,17,32,1916.2,15,1,85782.4,46.88,500.5,15148.1,284
0,11,4,48.39,47.83,5,21.43,13,23,1846.9,14,0,81263.6,47.83,414.7,14361.6,287
1,17,1,41.67,57.14,6,33.33,12,24,1620.3,30,1,88713.9,62.5,389.4,14493.6,370
0,7,0,58.33,42.86,2,26.67,26,23,1234.2,15,0,88877.8,60.87,353.1,14176.8,292
1,13,1,68,61.9,4,35,14,25,1745.7,20,0,84983.8,64,442.2,14689.4,336
0,9,4,32,38.1,1,23.08,14,18,1328.8,13,0,86647,77.78,377.3,14426.5,284
1,9,1,72.73,71.43,5,10.53,20,21,1180.3,19,1,86550.2,42.86,349.8,12614.8,372
0,6,2,27.27,28.57,3,15,13,23,1058.2,20,0,85641.6,47.83,313.5,12465.2,306
1,11,3,65,43.24,1,14.29,17,29,1619.2,14,1,87180.5,34.48,363,11045.1,357
0,6,6,35,56.76,4,0,10,29,1244.1,13,0,85775.8,37.93,350.9,12334.3,317
1,11,1,50,52.38,4,33.33,16,25,2063.6,18,0,89197.9,56,486.2,16612.2,369
0,6,5,50,47.62,7,14.29,23,30,1390.4,28,0,88104.5,56.67,458.7,17657.2,322
1,9,2,57.14,36.84,3,25,15,20,1193.5,16,1,83235.9,80,324.5,11819.5,280
0,13,2,42.86,63.16,7,15.79,15,33,1279.3,19,1,84444.8,60.61,409.2,14480.4,332
1,14,1,45.24,55.56,3,29.17,17,28,1214.4,24,0,87965.9,53.57,364.1,14004.1,279
0,11,0,54.76,44.44,1,18.75,17,57,1323.3,16,1,87479.7,56.14,359.7,12771,314
1,12,0,29.17,27.78,3,25,15,32,1889.8,20,0,89465.2,37.5,465.3,16223.9,333
0,13,1,70.83,72.22,3,23.08,17,31,1769.9,13,1,87871.3,54.84,397.1,15308.7,379
1,4,4,56.1,29.63,3,11.11,18,22,1256.2,9,0,82992.8,54.55,355.3,12324.4,211
0,15,1,43.9,70.37,7,34.48,22,34,1214.4,29,1,83716.6,70.59,381.7,12999.8,352
1,14,2,42.11,53.13,9,12.5,18,31,1810.6,24,0,82451.6,58.06,402.6,13858.9,278
0,20,0,57.89,46.88,4,37.5,18,28,1710.5,16,1,85453.5,57.14,407,13762.1,357
1,14,1,61.11,43.75,4,34.78,9,29,1279.3,23,1,90670.8,72.41,408.1,14231.8,291
0,6,1,38.89,56.25,6,5.56,14,24,1397,18,1,84323.8,62.5,380.6,14307.7,456
1,9,2,44.44,21.43,2,27.27,19,23,1411.3,22,0,85724.1,65.22,352,13579.5,304
0,12,4,55.56,78.57,3,10,19,25,1486.1,20,1,86689.9,64,366.3,12527.9,372
1,16,2,73.68,33.33,2,25,19,28,1106.6,28,1,85076.2,57.14,386.1,15228.4,317
0,15,3,26.32,66.67,5,23.81,25,31,1183.6,21,1,88215.6,45.16,421.3,13598.2,280
1,18,1,59.26,40,5,31.82,23,36,1666.5,22,0,87136.5,55.56,435.6,15082.1,280
0,14,1,40.74,60,3,50,13,27,1886.5,16,1,84712.1,59.26,399.3,14512.3,360
1,9,4,66.67,54.17,1,25,25,19,1343.1,12,0,87472,63.16,422.4,14598.1,302
0,17,2,33.33,45.83,6,18.75,15,25,960.3,16,1,85379.8,44,336.6,13004.2,312
1,6,1,43.33,48,4,22.22,13,23,1071.4,18,0,85451.3,65.22,289.3,12021.9,223
0,24,3,56.67,52,8,35.71,16,14,799.7,28,1,84095,50,316.8,12214.4,412
1,7,6,36.11,48,4,27.27,22,20,1190.2,11,0,86755.9,65,310.2,13315.5,235
0,15,7,63.89,52,4,26.09,19,12,1569.7,23,1,85635,83.33,394.9,13816,417
1,11,0,60,56.52,4,40,13,27,1420.1,15,1,86747.1,62.96,309.1,11629.2,344
0,9,2,40,43.48,4,10,17,21,1741.3,20,1,86628.3,47.62,309.1,10740.4,325
1,11,1,44.12,31.58,4,23.08,23,32,1435.5,13,1,88589.6,50,408.1,15492.4,254
0,13,1,55.88,68.42,4,23.33,15,30,1645.6,30,1,85985.9,53.33,411.4,16515.4,351
1,8,1,40,54.55,3,6.67,10,24,1127.5,15,0,87573.2,66.67,433.4,16948.8,264
0,19,1,60,45.45,13,16.22,15,27,1929.4,37,1,84081.8,66.67,455.4,14050.3,378
1,12,1,60.71,51.52,6,33.33,20,24,1652.2,18,1,89097.8,45.83,465.3,15587,312
0,14,1,39.29,48.48,6,14.29,13,34,1707.2,21,1,87497.3,50,464.2,15688.2,334
1,16,0,48.28,66.67,2,55.56,12,13,1006.5,18,1,87638.1,46.15,434.5,17660.5,358
0,22,1,51.72,33.33,12,23.53,13,17,1540,34,1,87138.7,41.18,383.9,15967.6,336
1,14,7,43.75,40,3,19.35,18,31,1090.1,31,0,85339.1,54.84,409.2,14830.2,310
0,18,2,56.25,60,6,36.84,18,25,1287,19,1,87904.3,60,379.5,13402.4,285
1,13,2,46.15,63.16,5,22.22,19,25,998.8,18,1,88270.6,56,398.2,16227.2,284
0,14,1,53.85,36.84,4,3.57,10,23,1119.8,28,1,84007,65.22,348.7,14716.9,397
1,7,0,37.04,44.44,5,18.18,19,21,1288.1,22,0,85979.3,71.43,350.9,13774.2,263
0,15,7,62.96,55.56,3,29.03,20,30,1210,31,1,84342.5,33.33,330,14302.2,338
1,9,3,63.16,47.83,3,21.05,15,33,1170.4,19,1,88267.3,51.52,339.9,13871,268
0,5,2,36.84,52.17,7,12.82,19,23,1130.8,39,1,85649.3,78.26,343.2,12921.7,431
1,8,2,52.63,45.45,6,25,12,27,1142.9,24,0,83617.6,62.96,344.3,13189,288
0,19,3,47.37,54.55,7,17.39,14,24,1188,23,1,82449.4,70.83,315.7,11510.4,332
1,13,2,48.57,56.52,3,30,15,38,1398.1,20,0,86212.5,39.47,367.4,14903.9,265
0,11,6,51.43,43.48,4,9.52,26,32,1043.9,21,1,85684.5,50,361.9,13182.4,306
1,17,1,54.35,48.39,7,20.83,5,25,1521.3,24,1,88908.6,44,414.7,16595.7,423
0,10,5,45.65,51.61,3,27.27,14,32,1371.7,11,1,91522.2,50,429,15964.3,288
1,17,0,56.67,47.83,6,37.5,9,31,977.9,24,1,85905.6,58.06,326.7,13065.8,273
0,13,3,43.33,52.17,8,20.83,11,29,784.3,24,1,85307.2,55.17,267.3,11330,337
1,7,1,34.29,50,6,16.67,7,23,1065.9,18,0,87755.8,43.48,291.5,11257.4,277
0,14,1,65.71,50,10,34.69,20,38,1119.8,49,1,86278.5,63.16,304.7,11533.5,393
1,24,2,29.63,45.45,11,23.91,11,20,843.7,46,1,86579.9,40,294.8,11983.4,325
0,9,1,70.37,54.55,2,25,16,19,869,12,1,88469.7,63.16,253,10134.3,271
1,16,0,54.84,55.56,5,24.14,18,34,1664.3,29,0,80908.3,58.82,365.2,12856.8,330
0,13,2,45.16,44.44,10,16.67,14,27,1535.6,24,1,84876,40.74,338.8,12116.5,234
1,12,1,59.09,62.5,6,33.33,16,26,892.1,21,1,84531.7,53.85,214.5,9256.5,239
0,17,2,40.91,37.5,6,14.89,10,15,822.8,47,1,85492,73.33,225.5,9170.7,357
1,9,2,54.55,40.91,3,23.53,23,25,1959.1,17,1,85754.9,60,397.1,12956.9,278
0,9,7,45.45,59.09,3,41.67,11,32,1680.8,12,0,85983.7,40.63,403.7,13755.5,345
1,18,0,59.46,59.46,3,34.78,17,38,1515.8,23,0,86072.8,50,446.6,14370.4,258
0,14,4,40.54,40.54,1,26.67,7,32,1190.2,15,0,85515.1,40.63,448.8,15038.1,415
1,8,4,63.41,50,1,38.46,17,22,1965.7,13,0,86762.5,59.09,436.7,16506.6,308
0,11,1,36.59,50,3,33.33,11,41,1658.8,15,0,87561.1,65.85,413.6,15997.3,367
1,11,2,53.85,31.82,5,14.29,21,27,2137.3,28,0,83645.1,81.48,478.5,13666.4,310
0,14,2,46.15,68.18,12,18.18,10,19,1917.3,22,0,85402.9,52.63,481.8,15614.5,334
1,14,0,38.89,59.26,5,19.05,20,33,1625.8,21,1,83168.8,60.61,390.5,12486.1,364
0,8,3,61.11,40.74,2,8.33,10,31,1580.7,12,0,88327.8,67.74,396,14155.9,265
1,13,1,53.57,61.11,12,19.51,11,26,2187.9,41,1,83807.9,57.69,399.3,13141.7,338
0,8,2,46.43,38.89,7,0,10,24,2061.4,20,0,87863.6,62.5,434.5,15261.4,291
1,19,3,65.12,48,8,22.73,20,29,2024,44,0,82504.4,58.62,381.7,11170.5,303
0,11,3,34.88,52,4,21.05,15,18,1782,19,0,83397.6,55.56,355.3,11765.6,247
1,29,4,80,55.88,8,40,20,24,1228.7,30,1,82308.6,79.17,326.7,11690.8,339
0,6,3,20,44.12,1,0,8,31,1117.6,9,0,82407.6,45.16,341,11770,266
1,19,1,56.41,37.5,7,25.58,17,19,1685.2,43,0,85994.7,68.42,412.5,13909.5,383
0,5,4,43.59,62.5,0,80,13,23,1639,5,0,90108.7,43.48,420.2,15904.9,256
1,11,2,71.05,45,5,35,21,28,1625.8,20,1,90274.8,46.43,445.5,16273.4,361
0,6,2,28.95,55,5,20,17,28,1419,15,0,93116.1,50,396,15030.4,302
1,17,5,57.58,59.09,7,28,22,41,1544.4,25,0,82980.7,56.1,357.5,11811.8,255
0,13,1,42.42,40.91,6,40.74,12,26,1056,27,0,82057.8,46.15,333.3,13350.7,355
1,16,2,31.25,66.67,7,30.77,15,20,1510.3,13,1,87498.4,70,388.3,12921.7,260
0,15,1,68.75,33.33,12,18.75,16,21,1523.5,32,0,85938.6,52.38,420.2,15009.5,346
1,23,0,54.29,50,13,13.79,12,27,1832.6,29,0,88165,62.96,484,15705.8,390
0,18,4,45.71,50,7,38.1,13,27,2106.5,21,0,88248.6,51.85,480.7,15191,305
1,19,1,38.1,64.86,2,28.57,14,32,1482.8,21,0,88421.3,62.5,427.9,15272.4,328
0,12,1,61.9,35.14,4,14.29,19,36,1504.8,14,0,87496.2,58.33,463.1,15238.3,316
1,19,5,58.62,69.57,4,29.41,20,31,2211,17,0,91184.5,58.06,445.5,14939.1,256
0,7,5,41.38,30.43,6,20.69,16,34,2153.8,29,0,89236.4,55.88,479.6,15818,325
1,18,4,50,53.33,9,13.33,13,24,1794.1,15,1,86934.1,50,363,12256.2,330
0,18,2,50,46.67,7,20,6,27,1731.4,25,0,87516,59.26,397.1,14473.8,325
1,16,4,55,35.29,9,22.22,10,27,1757.8,18,1,85010.2,48.15,405.9,13401.3,348
0,8,0,45,64.71,2,25,19,29,1673.1,20,0,87266.3,68.97,462,16981.8,285
1,19,1,46.88,41.18,7,25,12,29,1465.2,28,1,84221.5,68.97,372.9,12019.7,340
0,12,0,53.13,58.82,6,28.57,15,17,1246.3,21,0,85475.5,76.47,315.7,11693,253
1,13,4,34.38,48.57,6,33.33,5,17,1468.5,18,0,86332.4,41.18,445.5,14944.6,343
0,16,1,65.63,51.43,11,29.41,26,39,1606,34,0,84392,48.72,454.3,16794.8,277
1,19,3,35.71,34.78,12,20,19,27,1564.2,30,1,86128.9,70.37,378.4,13021.8,355
0,8,2,64.29,65.22,1,0,21,39,1435.5,8,0,83391,61.54,431.2,13696.1,288
1,19,8,52,54.17,4,22.22,13,23,1662.1,27,1,86348.9,65.22,442.2,14630,386
0,8,2,48,45.83,3,14.29,18,23,1585.1,14,0,89524.6,52.17,429,16171.1,278
1,10,0,40,50,6,20,18,33,1936,15,1,83392.1,57.58,399.3,12206.7,264
0,16,4,60,50,8,23.53,16,25,1832.6,34,0,86859.3,52,415.8,13608.1,309
1,26,1,65,59.09,8,25,13,53,1859,40,1,92158,60.38,466.4,16855.3,440
0,6,4,35,40.91,0,0,8,34,1028.5,7,0,93350.4,61.76,433.4,18076.3,298
1,16,2,70.59,50,4,21.05,20,37,2582.8,19,0,88374,59.46,478.5,15648.6,336
0,14,2,29.41,50,4,11.76,13,40,1965.7,17,0,86956.1,57.5,497.2,18548.2,239
1,10,1,51.43,52,5,23.08,18,35,1235.3,26,1,76771.2,48.57,270.6,9287.3,220
0,19,0,48.57,48,1,9.09,23,25,1501.5,11,1,79513.5,60,312.4,10157.4,250
1,16,1,57.89,52.94,6,35.71,14,28,1536.7,14,0,82098.5,50,377.3,12115.4,244
0,19,2,42.11,47.06,5,15.79,20,26,1345.3,38,1,82716.7,42.31,338.8,12812.8,327
1,5,6,45.45,37.93,5,15.38,14,24,1158.3,26,0,81964.3,62.5,292.6,9821.9,297
0,18,2,54.55,62.07,6,33.33,17,18,1048.3,24,1,84851.8,55.56,304.7,9835.1,293
1,9,5,35.48,52.38,3,21.74,12,28,1081.3,23,0,83227.1,67.86,293.7,9718.5,311
0,10,0,64.52,47.62,4,18.18,18,18,1103.3,11,1,85278.6,66.67,279.4,10501.7,279
1,14,1,56.1,37.5,8,33.33,12,21,1414.6,24,1,82689.2,52.38,301.4,10008.9,352
0,20,2,43.9,62.5,4,20,12,22,1378.3,20,1,84551.5,59.09,299.2,10297.1,236
1,8,1,42.86,48,2,0,13,26,1159.4,14,0,83795.8,53.85,328.9,11821.7,332
0,18,1,57.14,52,3,31.25,26,30,1200.1,16,1,84621.9,63.33,319,11012.1,318
1,21,2,50,64.71,9,53.33,6,17,1732.5,15,1,81538.6,64.71,279.4,10051.8,292
0,14,0,50,35.29,3,25,6,21,1184.7,16,1,79946.9,61.9,354.2,13481.6,293
1,17,3,36,68.75,9,24,18,32,1642.3,25,0,79410.1,53.13,321.2,11390.5,242
0,21,1,64,31.25,4,40.91,14,22,1350.8,22,1,81950,63.64,347.6,11598.4,248
1,21,1,56.25,51.61,9,29.17,20,28,1909.6,24,1,81569.4,53.57,407,12223.2,280
0,12,2,43.75,48.39,3,11.76,18,35,1640.1,17,1,83965.2,51.43,405.9,14168,293
1,8,2,44.12,64.1,1,6.67,10,28,1549.9,15,1,80958.9,42.86,353.1,11976.8,276
0,19,0,55.88,35.9,11,10.81,16,23,1670.9,37,1,84980.5,73.91,357.5,13369.4,269
1,20,1,81.82,52.63,4,21.43,10,33,1560.9,14,1,82633.1,57.58,409.2,13209.9,352
0,18,2,18.18,47.37,2,15.79,17,15,1293.6,19,1,84291.9,40,401.5,15846.6,442
1,4,0,40.54,55,4,11.11,16,20,1558.7,18,1,85247.8,75,424.6,14732.3,280
0,6,4,59.46,45,5,20,19,18,1956.9,20,1,80634.4,83.33,444.4,13942.5,286
1,17,1,61.11,48.28,7,19.05,21,31,1687.4,21,0,92012.8,61.29,419.1,15918.1,310
0,12,1,38.89,51.72,5,31.25,18,29,1596.1,16,1,89659.9,72.41,412.5,14513.4,359
1,9,2,45.45,37.5,10,20,16,21,1822.7,35,0,87836.1,47.62,363,12614.8,302
0,8,2,54.55,62.5,3,20,17,20,1300.2,15,1,84904.6,60,327.8,12595,345
1,13,2,39.53,39.29,4,31.25,10,20,1509.2,16,0,88072.6,55,403.7,13574,288
0,13,2,60.47,60.71,2,24.14,15,29,1969,29,1,87970.3,51.72,389.4,13630.1,378
1,14,4,37.5,57.14,5,33.33,13,28,1208.9,15,1,87066.1,75,335.5,10387.3,274
0,10,3,62.5,42.86,5,21.43,11,25,920.7,14,1,84377.7,84,281.6,10759.1,306
1,11,3,45.45,47.62,10,20.69,12,28,1511.4,29,1,88872.3,60.71,434.5,15400,372
0,5,1,54.55,52.38,2,30.77,17,32,1593.9,13,1,88259.6,59.38,469.7,15678.3,315
1,11,3,45.45,47.62,7,20.69,13,28,1971.2,29,0,87888.9,60.71,383.9,13565.2,372
0,5,0,54.55,52.38,4,30.77,17,32,1779.8,13,1,83535.1,59.38,397.1,12959.1,315
1,14,1,50.98,33.33,8,23.68,12,25,2035,38,0,91929.2,48,399.3,14473.8,404
